id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
7dVHOqCffbYh40RXcX9c7P,No Worries,spotify:track:7dVHOqCffbYh40RXcX9c7P,"Lil Wayne, Detail, ",0.0851,0.836,222973,0.64,0,5,0.13,-5.628,1,0.142,127.947,4,0.801
5tZmLjU4vhPlJb12IweZuB,Ambition - feat. Meek Mill & Rick Ross,spotify:track:5tZmLjU4vhPlJb12IweZuB,"Wale, ",0.398,0.42,302547,0.744,0.00000854,8,0.192,-5.033,1,0.396,161.792,4,0.32
6bUlshRLW7M36cAXRhWUzV,Moment Of Clarity,spotify:track:6bUlshRLW7M36cAXRhWUzV,"JAY Z, ",0.164,0.716,264067,0.832,0,1,0.667,-3.539,1,0.368,82.136,4,0.608
0p7GJrCXs75kcqFNveyCGp,Push It,spotify:track:0p7GJrCXs75kcqFNveyCGp,"Rick Ross, ",0.227,0.66,208600,0.765,0,7,0.376,-7.121,1,0.245,151.074,4,0.779
66nzrPB7okMAwNlRI3ds2v,Dope,spotify:track:66nzrPB7okMAwNlRI3ds2v,"Tyga, Rick Ross, ",0.0116,0.816,224853,0.543,0,0,0.13,-6.923,1,0.238,95.04,4,0.373
59TtuXFr3D84eemuLaM08F,Show Out,spotify:track:59TtuXFr3D84eemuLaM08F,"Juicy J, Big Sean, Jeezy, ",0.14,0.83,273040,0.705,0,1,0.0926,-4.896,1,0.211,130.032,4,0.581
09HTROJwpBgv8FSHpckLjD,You Don't Know,spotify:track:09HTROJwpBgv8FSHpckLjD,"Eminem, 50 Cent, Ca$his, Lloyd Banks, ",0.0116,0.767,257907,0.864,0,10,0.0957,-1.847,0,0.133,85.475,4,0.75
7BESPvPXT6DLF21UOLVsvM,"Start It Up - feat. Kanye West, Swizz Beatz, Ryan Leslie, & Fabolous",spotify:track:7BESPvPXT6DLF21UOLVsvM,"Lloyd Banks, ",0.0824,0.427,289827,0.852,0,10,0.379,-5.317,0,0.344,80.824,4,0.43
08N3wNB4s9maD4EvaLmSd5,She Will,spotify:track:08N3wNB4s9maD4EvaLmSd5,"Lil Wayne, Drake, ",0.000186,0.464,307360,0.827,0,8,0.238,-5.176,1,0.0943,99.456,5,0.0676
6ctwAh5yRyxCvMmyVR5BOa,Wonderman - feat. Ellie Goulding,spotify:track:6ctwAh5yRyxCvMmyVR5BOa,"Tinie Tempah, Timothy Mckenzie, Ellie Goulding, ",0.178,0.619,219080,0.745,0,11,0.202,-4.801,0,0.13,91.969,4,0.546
62csqLJbdvAKb38rYijV1R,"Work Hard, Play Hard",spotify:track:62csqLJbdvAKb38rYijV1R,"Wiz Khalifa, ",0.118,0.818,220714,0.675,0.0000165,11,0.262,-4.176,1,0.0655,139.977,4,0.468
4pGv2AFdSV6N2VwAaVciW0,Pass Out,spotify:track:4pGv2AFdSV6N2VwAaVciW0,"Tinie Tempah, Timothy Mckenzie, ",0.0313,0.747,268000,0.892,0,1,0.135,-3.272,1,0.21,91.007,4,0.527
6mcu7D7QuABVwUGDwovOEh,If I Can't,spotify:track:6mcu7D7QuABVwUGDwovOEh,"50 Cent, ",0.265,0.886,196627,0.626,0,11,0.024,-2.528,0,0.277,93.989,4,0.841
0RIHDrcRAXtUlnkvTYPW1a,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",spotify:track:0RIHDrcRAXtUlnkvTYPW1a,"DJ Khaled, ",0.0135,0.55,230281,0.779,0,0,0.333,-3.841,1,0.211,150.069,4,0.319
6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),spotify:track:6VRhkROS2SZHGlp0pxndbJ,"Skrillex, Sirah, ",0.0145,0.716,215253,0.972,0.0000322,7,0.317,-2.302,1,0.196,110.026,4,0.566
2QbMbzEo18oUOD7GF95lWW,Break Ya Neck,spotify:track:2QbMbzEo18oUOD7GF95lWW,"Busta Rhymes, ",0.463,0.826,231667,0.79,0.00251,4,0.0614,-7.555,0,0.242,83.014,4,0.745
3EBFAnRTOBR42LS2fn6O6u,Never Enough,spotify:track:3EBFAnRTOBR42LS2fn6O6u,"Eminem, 50 Cent, Nate Dogg, ",0.294,0.777,159787,0.716,0,11,0.665,-5.327,1,0.347,95.756,4,0.592
5NsLK0aBlbNVxHzh2TGUGo,Strange Clouds - feat. Lil Wayne,spotify:track:5NsLK0aBlbNVxHzh2TGUGo,"B.o.B, ",0.0587,0.684,226896,0.713,0,10,0.122,-4.777,0,0.211,147.879,4,0.85
7yzwszgJUDrllWnG9cQkxQ,Movin' Bass - GTA Remix,spotify:track:7yzwszgJUDrllWnG9cQkxQ,"Rick Ross, JAY Z, ",0.000758,0.695,253773,0.912,0.000103,10,0.302,-3.331,0,0.193,160.043,4,0.612
5MGeW5mHnqeJiM0NPBbkEZ,I Like Tuh,spotify:track:5MGeW5mHnqeJiM0NPBbkEZ,"Carnage, ILoveMakonnen, ",0.329,0.611,189000,0.543,0,1,0.281,-5.288,0,0.0672,174.862,4,0.557
0P6RjFd2HgG2AXJadQuGfE,Working For It - Bonus Track,spotify:track:0P6RjFd2HgG2AXJadQuGfE,"ZHU, Skrillex, THEY., ",0.0971,0.776,231813,0.715,0.0131,5,0.247,-6.587,0,0.0505,99.951,4,0.494
1ivuWgxFQb2xzxVNSlB1hF,DJ Turn It Up,spotify:track:1ivuWgxFQb2xzxVNSlB1hF,"Yellow Claw, ",0.000956,0.829,211777,0.695,0.178,1,0.112,-5.561,1,0.0473,102.018,4,0.36
0uTO2mDgbL1gfh9CIyrbfL,Turn Around,spotify:track:0uTO2mDgbL1gfh9CIyrbfL,"Borgore, Dan Farber, ",0.345,0.51,216000,0.541,0,9,0.113,-4.885,0,0.218,100.014,4,0.0769
7lnjoe4lH6y4SE4h2EzYmO,Catching Plays,spotify:track:7lnjoe4lH6y4SE4h2EzYmO,"Destructo, Wax Motif, Pusha T, Starrah, ",0.00268,0.87,272091,0.608,0.0000818,11,0.0482,-5.862,1,0.206,127.98,4,0.615
3sA1QxjVNh7GiH8rpTLKdL,Front to Back,spotify:track:3sA1QxjVNh7GiH8rpTLKdL,"Buku, ",0.0171,0.47,251350,0.863,0.143,6,0.096,-6.52,0,0.0461,170.137,4,0.335
37EDnGj3yFe5Hs4Zk3s3YF,Monster,spotify:track:37EDnGj3yFe5Hs4Zk3s3YF,"Meek Mill, ",0.0103,0.67,170883,0.75,0,11,0.338,-4.954,1,0.205,94.405,4,0.526
6ry8edTp2FxPHpddybCPtV,Wild - VIP,spotify:track:6ry8edTp2FxPHpddybCPtV,"Snails, Antiserum, ",0.00347,0.702,174201,0.987,0.0256,7,0.281,-2.711,1,0.148,99.982,4,0.254
4lqEFIB9YZl8BwR99L5H3b,In My Room (feat. Ty Dolla $ign & Tyga),spotify:track:4lqEFIB9YZl8BwR99L5H3b,"DJ Mustard, Yellow Claw, Tyga, Ty Dolla $ign, ",0.00193,0.745,168641,0.869,0,6,0.0799,-4.375,1,0.0444,104.015,4,0.799
76OSY26fhv9aJ0WZTezF34,Bricks,spotify:track:76OSY26fhv9aJ0WZTezF34,"Carnage, Migos, ",0.27,0.777,264000,0.765,0.000001,8,0.114,-5.147,1,0.297,145.897,4,0.409
39pC3mxCuMaQhKEQ9wodpi,100s,spotify:track:39pC3mxCuMaQhKEQ9wodpi,"Borgore, ",0.0794,0.714,181888,0.908,0,3,0.131,-1.471,0,0.055,149.852,4,0.592
7mhk9WyqZZzvTTCQKfh2iV,Law,spotify:track:7mhk9WyqZZzvTTCQKfh2iV,"Yo Gotti, E-40, ",0.0196,0.882,257267,0.699,0,2,0.0469,-5.572,1,0.249,145.008,4,0.425
6aWiGv6hPG0o3ri7QHNs8t,Find Me,spotify:track:6aWiGv6hPG0o3ri7QHNs8t,"Marshmello, ",0.00012,0.557,180000,0.889,0.000225,0,0.325,-4.045,1,0.0499,142.015,4,0.186
48bSfSZaq9Aizbu4AWn4st,Febreze (feat. 2 Chainz),spotify:track:48bSfSZaq9Aizbu4AWn4st,"Jack Ü, Skrillex, Diplo, 2 Chainz, ",0.0184,0.68,214400,0.983,0,2,0.289,-3.51,1,0.333,149.829,4,0.292
1wBmelrAcS6a5jf9iyQVcV,Check,spotify:track:1wBmelrAcS6a5jf9iyQVcV,"Meek Mill, ",0.000344,0.677,194463,0.525,0,8,0.109,-8.473,1,0.278,179.939,4,0.718
20Xwgtz25c8XBV46z1GYs4,TurnUp,spotify:track:20Xwgtz25c8XBV46z1GYs4,"Gent & Jawns, ",0.00205,0.603,185753,0.972,0.687,11,0.124,-5.013,0,0.0415,145.997,4,0.397
14yCie6NZ9aaHzBlXggqUV,FDT,spotify:track:14yCie6NZ9aaHzBlXggqUV,"YG, Nipsey Hussle, ",0.154,0.838,226653,0.498,0,8,0.247,-7.318,1,0.52,97.022,4,0.131
3EWE52XNdHjkeigeOHTIP2,Fuck Donald Trump,spotify:track:3EWE52XNdHjkeigeOHTIP2,"Nipsey Hussle, YG, ",0.147,0.782,222746,0.528,0,1,0.269,-7.748,1,0.468,96.579,4,0.22
6Ia0FTYxZArIJwkfknkvxH,Hype,spotify:track:6Ia0FTYxZArIJwkfknkvxH,"Dizzee Rascal, Calvin Harris, ",0.0105,0.782,211657,0.991,0,4,0.165,-1.501,0,0.0727,123.981,4,0.535
3XJ25IKHBKosyTvd09BqYm,No Chill,spotify:track:3XJ25IKHBKosyTvd09BqYm,"Vic Mensa, Skrillex, ",0.138,0.514,226320,0.844,0,3,0.159,-5.022,0,0.247,140.57,4,0.287
0HzkGXPcRlW1hRkaVHqxdm,Frogbass - Original Mix,spotify:track:0HzkGXPcRlW1hRkaVHqxdm,"Snails, ",0.0373,0.641,231333,0.954,0.00104,6,0.785,-2.31,1,0.276,90.046,4,0.663
5upfHGn7Vhe49G07hKz1SR,Raw to the Floor,spotify:track:5upfHGn7Vhe49G07hKz1SR,"Axel Boy, ",0.00447,0.644,277500,0.948,0.326,1,0.304,-4.635,1,0.0582,128.03,4,0.477
1IDfDAk0EvYrSZq06SWP5F,G-String,spotify:track:1IDfDAk0EvYrSZq06SWP5F,"Party Favor, Meaux Green, ",0.0415,0.636,197400,0.975,0.258,10,0.462,-4.57,0,0.0599,100.001,4,0.232
4afMG2PlvFfX976bZJvHmb,WDYW,spotify:track:4afMG2PlvFfX976bZJvHmb,"Carnage, Lil Uzi Vert, A$AP Ferg, Rich The Kid, ",0.207,0.72,233000,0.816,0,5,0.813,-3.313,1,0.143,125.074,4,0.506
3uhw3Z237K3cr1dSwRTvcM,Buried (feat. Rome Fortune),spotify:track:3uhw3Z237K3cr1dSwRTvcM,"What So Not, George Maple, Rome Fortune, ",0.0848,0.595,205593,0.826,0.0000491,5,0.112,-5.615,1,0.0581,125.008,4,0.321
7wQRAgTnBowC3myTLJSSNK,Voyager,spotify:track:7wQRAgTnBowC3myTLJSSNK,"Lookas, ",0.00926,0.612,211200,0.731,0.846,8,0.151,-9.147,0,0.165,150.005,4,0.748
6GgPsuz0HEO0nrO2T0QhDv,No Hands [feat. Roscoe Dash and Wale],spotify:track:6GgPsuz0HEO0nrO2T0QhDv,"Waka Flocka Flame, ",0.00544,0.76,263773,0.595,0,1,0.241,-6.366,1,0.0391,131.497,4,0.362
4Ijr3J0lnLCGZvpXBiqCjU,Bap U,spotify:track:4Ijr3J0lnLCGZvpXBiqCjU,"Party Favor, ",0.0251,0.674,153696,0.943,0.000405,6,0.108,-3.343,1,0.038,100.001,4,0.436
6Bloc290MLwdBYu3mukiXw,Give It To Me Twice (feat. Sean Kingston & Rich The Kid),spotify:track:6Bloc290MLwdBYu3mukiXw,"Sean Kingston, Rich The Kid, Party Favor, ",0.0165,0.63,176471,0.813,0,0,0.123,-5.756,1,0.0308,102.033,4,0.52
1OhSTc9VsXGIsHj8kgcWlm,Decisions (feat. Miley Cyrus),spotify:track:1OhSTc9VsXGIsHj8kgcWlm,"Borgore, Miley Cyrus, ",0.00361,0.565,198857,0.934,0.00000229,7,0.295,-1.576,0,0.0613,139.941,4,0.638
30d50iqspscgtULK3QcEpf,Slow Down,spotify:track:30d50iqspscgtULK3QcEpf,"Spanker, DJ Snake, Yellow Claw & Spanker, DJ Snake, Yellow Claw, ",0.00174,0.856,249600,0.873,0.899,0,0.118,-2.652,1,0.0891,99.984,4,0.229
2WzpOMkCaakq1T3luPCjLH,Know Yourself,spotify:track:2WzpOMkCaakq1T3luPCjLH,"Drake, ",0.196,0.733,275840,0.412,0,11,0.342,-8.687,0,0.225,114.413,4,0.182
20UdW4qyeOmKa9YaOcv9WX,Need You,spotify:track:20UdW4qyeOmKa9YaOcv9WX,"Dillon Francis, NGHTMRE, ",0.00171,0.721,197442,0.925,0.0545,4,0.547,-3.208,0,0.196,111.961,4,0.352
1MaXdTc3ThfletHE68R74O,Trap Life,spotify:track:1MaXdTc3ThfletHE68R74O,"Tomsize, ",0.000585,0.623,228000,0.808,0.000437,8,0.289,-4.055,1,0.0341,140.033,4,0.171
7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,"Big Sean, E-40, ",0.0372,0.822,284387,0.734,0,1,0.325,-5.48,1,0.0738,97.998,4,0.403
1gpSrGUfU3F9TOzPlEyLxH,Gotta Lotta,spotify:track:1gpSrGUfU3F9TOzPlEyLxH,"2 Chainz, Lil Wayne, ",0.00282,0.681,214720,0.608,0,7,0.0869,-7.344,0,0.0504,81.969,4,0.173
0Q3SC6kEhxYagDP3bFe5K9,Keep It Mello (feat. Omar Linx),spotify:track:0Q3SC6kEhxYagDP3bFe5K9,"Marshmello, Omar LinX, ",0.00134,0.686,243380,0.888,0.000689,1,0.0736,-3.348,1,0.0857,142.015,4,0.114
49ySwzAyvxcNXOkOP6ZB1L,The Motto,spotify:track:49ySwzAyvxcNXOkOP6ZB1L,"Drake, Lil Wayne, ",0.000146,0.774,181400,0.431,0.0000199,1,0.112,-8.407,1,0.346,201.843,4,0.358
4YhkpuQX2fVDISNDa2qkZo,Roll Up (Baauer Remix) - Infuze Re-Roll,spotify:track:4YhkpuQX2fVDISNDa2qkZo,"Flosstradamus, Infuze, ",0.126,0.601,171882,0.965,0.135,8,0.312,-3.101,1,0.305,170.01,4,0.67
7gcvKQTSUwRJJaeOJkDkN1,When I Feel Like It,spotify:track:7gcvKQTSUwRJJaeOJkDkN1,"Fabolous, 2 Chainz, ",0.00979,0.745,258080,0.563,0,8,0.223,-7.261,1,0.0767,114.975,4,0.2
7clUOYJb0WsAgFQEgDxSIT,Millions,spotify:track:7clUOYJb0WsAgFQEgDxSIT,"Pusha T, Rick Ross, ",0.0491,0.658,309947,0.748,0,4,0.105,-4.895,0,0.288,136.988,4,0.283
1UadInv5VkZrN0gMpmgmDH,Blast Ya (feat. Barrington Levy),spotify:track:1UadInv5VkZrN0gMpmgmDH,"Borgore, Barrington Levy, ",0.0225,0.817,211200,0.922,0,6,0.0986,-0.819,0,0.251,149.935,4,0.541
2OKhsrfq07zof82QKMoWJ0,In My Head (feat. Georgia Ku),spotify:track:2OKhsrfq07zof82QKMoWJ0,"Party Favor, Georgia Ku, ",0.007,0.51,210000,0.837,0.0000645,11,0.544,-3.815,1,0.0598,141.899,4,0.204
5a5D4ajzxfU64ucSRSinar,Spooked,spotify:track:5a5D4ajzxfU64ucSRSinar,"Bro Safari feat. DJ Craze, Bro Safari, DJ Craze, ",0.0102,0.572,216000,0.673,0.000203,1,0.335,-5.922,1,0.0484,169.758,5,0.13
2BTPW7osibjN9gFDRY4mYN,Do Or Die (feat. Childish Gambino),spotify:track:2BTPW7osibjN9gFDRY4mYN,"Flux Pavilion, Childish Gambino, ",0.000242,0.624,245091,0.83,0.000014,11,0.306,-5.018,0,0.121,145.146,4,0.441
6x5LUnlzMVpmP65Ya4qDTk,Cant Squad with Us,spotify:track:6x5LUnlzMVpmP65Ya4qDTk,"Borgore, ",0.0086,0.714,246857,0.923,0.0000161,1,0.0519,-2.981,1,0.032,140.046,4,0.246
7Gmv4ql5fK4MM2pMeAuXSf,Booty Gyal,spotify:track:7Gmv4ql5fK4MM2pMeAuXSf,"Creaky Jackals, ",0.152,0.686,203400,0.925,0.00114,1,0.346,-2.036,1,0.311,100.023,4,0.808
4OjuzM3rTWp3q60mEldNSF,Hit the Quan - Original Version,spotify:track:4OjuzM3rTWp3q60mEldNSF,"iLoveMemphis, ",0.000235,0.741,181081,0.488,0,8,0.0488,-8.253,1,0.362,160.018,4,0.624
59mH1qOaKrtOGGOu8kCrxg,Apollo,spotify:track:59mH1qOaKrtOGGOu8kCrxg,"Lookas, ",0.111,0.69,268138,0.74,0.807,8,0.0899,-5.509,0,0.0742,144.935,4,0.344
2WBL8JyDgUoDkHMz5VnP3r,Kyoto (feat. Sirah),spotify:track:2WBL8JyDgUoDkHMz5VnP3r,"Skrillex, Sirah, ",0.0012,0.605,200787,0.92,0.000596,4,0.483,-2.298,0,0.0713,174.974,4,0.22
5RqsqQU0erB0OgLbwem6pU,Rambo,spotify:track:5RqsqQU0erB0OgLbwem6pU,"Bryson Tiller, ",0.309,0.635,223480,0.562,0.00000201,10,0.11,-8.92,0,0.168,181.014,4,0.271
5cv4xpnhCTthBPgViRIzen,Wild Out (feat. Waka Flocka Flame & Paige),spotify:track:5cv4xpnhCTthBPgViRIzen,"Borgore, Waka Flocka Flame, Paige, ",0.0254,0.644,254545,0.926,0.00536,1,0.186,-2.629,1,0.0566,132.034,4,0.0397
7pwOBEDVO5UrxKjgP9rID2,Gordo,spotify:track:7pwOBEDVO5UrxKjgP9rID2,"Carnage, Rick Ross, araabMUZIK, ",0.606,0.346,104000,0.76,0.000604,6,0.12,-7.64,1,0.179,138.877,4,0.0688
0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,spotify:track:0Dc7J9VPV4eOInoxUiZrsL,"Jeremih, YG, ",0.421,0.851,266840,0.525,0,2,0.111,-5.221,0,0.0874,97.988,4,0.387
7bt8Iz3CACv48pRefYo0Qa,Back Again,spotify:track:7bt8Iz3CACv48pRefYo0Qa,"Party Favor, Gent & Jawns, ",0.00503,0.55,181200,0.989,0.866,1,0.487,-3.621,0,0.067,150.035,4,0.522
1aS1uzcAC14lduwuNJZjqE,Kknow Me,spotify:track:1aS1uzcAC14lduwuNJZjqE,"Marshmello, ",0.00635,0.664,206197,0.844,0.00285,5,0.542,-5.012,0,0.0405,142.056,4,0.525
0eEvrc5S2BNnHdhUooBVdj,Nope (feat. ShayGray),spotify:track:0eEvrc5S2BNnHdhUooBVdj,"Borgore, DOTcom, ShayGray, ",0.00465,0.733,231736,0.82,0.00147,6,0.0687,-5.94,0,0.212,145.064,4,0.34
7rcF9Sx3vjKE2UBvNx2Ml1,Purple Lamborghini,spotify:track:7rcF9Sx3vjKE2UBvNx2Ml1,"Skrillex, Rick Ross, ",0.00176,0.419,215510,0.902,0,10,0.821,-2.602,0,0.136,147.298,4,0.294
5zaIgI9HNUPIcfaeVRlxGa,Just A Lil' Thick (She Juicy),spotify:track:5zaIgI9HNUPIcfaeVRlxGa,"Trinidad James, Mystikal, Lil Dicky, ",0.108,0.857,203534,0.72,0,4,0.218,-5.589,1,0.289,99.995,4,0.723
40iFF0FeiMVFTC0CiuQrPs,Booty Loose (feat. Fly Boi Keno),spotify:track:40iFF0FeiMVFTC0CiuQrPs,"Party Favor, Fly Boi Keno, ",0.00031,0.7,151350,0.913,0.00239,10,0.655,-3.027,0,0.0725,100.033,4,0.2
46dEp5uZy65FLjRgVgxuiF,Maybe,spotify:track:46dEp5uZy65FLjRgVgxuiF,"Carmada, ",0.00882,0.385,257707,0.676,0.194,1,0.0706,-7.927,0,0.11,159.68,4,0.356
4UrGGEcUz6rQOZDrYVxb79,Slappin,spotify:track:4UrGGEcUz6rQOZDrYVxb79,"E-40, Nef The Pharaoh, D.R.A.M., ",0.0675,0.837,230293,0.803,0,11,0.141,-4.896,0,0.266,99.078,4,0.484
3XdbNOzMb0TL6pBbtEpyqT,Express Yourself (feat. Nicky Da B),spotify:track:3XdbNOzMb0TL6pBbtEpyqT,"Diplo, Nicky Da B, ",0.0507,0.84,277546,0.939,0.0000142,4,0.598,-3.052,0,0.233,107.976,4,0.365
5i7fZq3chLyCHo3VeB6goD,First Of The Year (Equinox),spotify:track:5i7fZq3chLyCHo3VeB6goD,"Skrillex, ",0.00711,0.429,261517,0.948,0.0148,5,0.0812,-3.657,0,0.227,115.785,3,0.561
4MA2EibH9eGHgkbaTnJ3CR,Trap Queen (feat. Quavo & Gucci Mane),spotify:track:4MA2EibH9eGHgkbaTnJ3CR,"Fetty Wap, Gucci Mane, Quavo, ",0.0499,0.745,207568,0.849,0,7,0.374,-3.826,1,0.0611,148.075,4,0.805
20n5AhSbetBMt6Xbrm4fa7,Look At My Dab,spotify:track:20n5AhSbetBMt6Xbrm4fa7,"Migos, ",0.0568,0.841,217226,0.611,0,10,0.47,-3.943,1,0.175,137.048,4,0.395
0lEuZJ8PePuU8xzyMbLInl,Scrape (feat. Gucci Mane),spotify:track:0lEuZJ8PePuU8xzyMbLInl,"Gucci Mane, Party Favor, ",0.00635,0.63,255750,0.902,0.0124,2,0.633,-3.205,1,0.0664,159.98,4,0.448
6xhblLundMJAiG9jF7nlxs,Versace,spotify:track:6xhblLundMJAiG9jF7nlxs,"Migos, ",0.0384,0.841,195474,0.729,0,6,0.276,-3.047,0,0.239,132.073,4,0.43
2BnVVl5NCV2o7XlZo1CLEm,Movin' Bass - GTA Remix,spotify:track:2BnVVl5NCV2o7XlZo1CLEm,"Rick Ross, JAY Z, ",0.000709,0.694,253773,0.912,0.0000608,11,0.303,-3.342,1,0.24,160.032,4,0.595
19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,spotify:track:19gEmPjfqSZT0ulDRfjl0m,"Bobby Shmurda, ",0.0505,0.794,194561,0.51,0.00000181,9,0.0562,-7.314,1,0.42,167.879,4,0.189
5NFlqdkBxG5BJvgUMpLwpd,Fame - Bonus Track,spotify:track:5NFlqdkBxG5BJvgUMpLwpd,"Borgore, ",0.00174,0.599,210462,0.701,0,5,0.156,-3.325,0,0.27,129.992,4,0.365
3keUgTGEoZJt0QkzTB6kHg,Truffle Butter,spotify:track:3keUgTGEoZJt0QkzTB6kHg,"Nicki Minaj, Drake, Lil Wayne, ",0.0525,0.896,219227,0.672,0.0000314,10,0.12,-6.875,0,0.0479,105.098,4,0.511
